id,id_breaker,ad_account_id,ad_account_name,dimension_type,dimension_value,pulse_start_date,pulse_end_date,internal_id,cuts,interval,interval_start_date,interval_end_date,int_pulse_start_date,int_pulse_end_date,is_running_pulse,control_reach,%CtrlReach,xMinReachFor1Conversion,ctrl_amount_spent_usd,ctrl_conv,ctrl_revenue,test_reach,test_amount_spent_usd,test_conv,test_revenue,orders(lt),orders(i),revenue(lt),revenue(i),conversion_type,CR Test,CR Control,Base Conv,%inc,Std Error Test,St. Error Control,z score,P value,Normalised p Value,NormP*Reach,inc*NormP*reach,inc*Test Reach,Stat Sig
80eeb1792c02a9af375f78f7b69a96ce581ec540,e9072e989a02b64628b703b848685aa72902f2eb,124170767729247,Beer Hawk Ltd,Adset,"Oktoberfest-OktoberfestBuyersLookalikes0to2PC-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201937,09/09/2019,15/09/2019,09/09/2019,15/09/2019,1,9060,0.10989010989011,6.7032967032967,14.33,4,81.24,82446,1093.3,61,3482.89,61,24.599999999964,3482.89,1404.57531147335,Beer Hawk - Orders,0.000739878223322,0.000441501103753,36.4,40%,9.469664779912E-05,0.00022070181569,-1.24241057642235,0.107042557674727,5.96593406593407,491867.4,198359.64,33248.7147540984,0.89
80eeb1792c02a9af375f78f7b69a96ce581ec540,def207f915c2592c793e1a5fddd0a80569cb6004,124170767729247,Beer Hawk Ltd,Adset,EC_CA_VAC003_D060_P00_1865_U_CS00_IN000_B000_DM000_MC000_L00_ PV00_MD00,43560,43804,3,Week,201937,09/09/2019,15/09/2019,09/09/2019,15/09/2019,1,202,0.098971092601666,1.48456638902499,1.52,3,187.23,2041,300.18,15,702.47,15,-15.311881188105,702.47,-717.075811880541,Beer Hawk - Orders,0.00734933855953,0.014851485148515,30.3118811881188,-102%,0.001890605177819,0.008510598673954,0.86052875070393,0.805251178954282,1.20249877511024,2454.3,-2505.33,-2083.43663366337,0.81
80eeb1792c02a9af375f78f7b69a96ce581ec540,7f2ad8bcb75699fd079bcc8b718e40dd837681b7,124170767729247,Beer Hawk Ltd,Adset,"Event-ConversionsMixedCasePurchasers60d-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201937,09/09/2019,15/09/2019,09/09/2019,15/09/2019,1,19,0.112426035502959,0.224852071005917,0.04,0,0,169,5.29,2,79.98,2,2,79.98,79.98,Beer Hawk - Orders,0.011834319526627,0,0,100%,0.008318464671141,0,-1.42265670342792,0.5,0.112426035502959,19,19,169,
80eeb1792c02a9af375f78f7b69a96ce581ec540,8616e755b4ea1eb855662e4898b97c6eebb75992,124170767729247,Beer Hawk Ltd,Adset,"Event-Gifters-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201937,09/09/2019,15/09/2019,09/09/2019,15/09/2019,1,8826,0.122204837794055,2.44409675588109,10.61,0,0,72223,438.7,20,993.46,20,20,993.46,993.46,Beer Hawk - Orders,0.000276920094707,0,0,100%,6.19126414019007E-05,0,-4.47275529578958,0.5,1.22204837794055,88260,88260,72223,
80eeb1792c02a9af375f78f7b69a96ce581ec540,0578085e0f7c4fe1eaca4ff6ab0ecab880c8bb8f,124170767729247,Beer Hawk Ltd,Adset,"Event-WebsiteTrafficIPA30d-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201937,09/09/2019,15/09/2019,09/09/2019,15/09/2019,1,39,0.050715214564369,0.405721716514954,0.18,2,168.5,769,109.85,8,354.64,8,-31.435897435896,354.64,-1393.55333333326,Beer Hawk - Orders,0.010403120936281,0.051282051282051,39.4358974358974,-393%,0.003658877017432,0.035319858036984,1.15123156271326,0.875181508210362,0.35703511053316,274.56,-1078.88,-3021.77564102564,0.88
80eeb1792c02a9af375f78f7b69a96ce581ec540,adf077d568dba3f9c1777bf33c812f64117b9bf5,124170767729247,Beer Hawk Ltd,Adset,"Oktoberfest-GiftersFriendsOfPeopleWithBirthdays-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201937,09/09/2019,15/09/2019,09/09/2019,15/09/2019,1,9214,0.196452176879451,6.28646966014242,9.46999999999999,1,28.99,46902,524.56,32,1996,32,26.9097026264,1996,1678.4927013217,Beer Hawk - Orders,0.000682273677029,0.00010853049707,5.09029737356197,84%,0.000120568934349,0.000108524607475,-3.53687994572148,0.000202441833012,6.28646966014242,294848,247946,39441.2147682874,1
80eeb1792c02a9af375f78f7b69a96ce581ec540,c06629119711b30a89685a4fe7ec5bd96846ddcb,124170767729247,Beer Hawk Ltd,Adset,EC_CA_APD001_D000_P00_1865_U_CS00_IN000_B000_DM000_MC000_L00_ PV00_MD00_Perfect Draft_Kegs,43560,43804,3,Week,201937,09/09/2019,15/09/2019,09/09/2019,15/09/2019,1,449,0.107699688174622,6.03118253777884,3.06,5,349.84,4169,503.83,56,3310.13999999999,56,9.574610244976,3310.13999999999,565.951792076872,Beer Hawk - Orders,0.013432477812425,0.011135857461025,46.4253897550111,17%,0.001782894008726,0.004952300345034,-0.43633298992557,0.33129757483452,4.04089230031183,16846.48,2880.33,712.795537702832,
80eeb1792c02a9af375f78f7b69a96ce581ec540,72e6b498484678e2f9c694cc9eac236781633167,124170767729247,Beer Hawk Ltd,Adset,EC_CA_ALC001_D000_P00_1865_U_CS00_IN000_B000_DM000_MC000_L00_ PV00_MD00_IGS,43560,43804,3,Week,201937,09/09/2019,15/09/2019,09/09/2019,15/09/2019,1,3411,0.17398622800306,11.6570772762051,5.97999999999999,11,729.74,19605,235.5,67,3477.62999999999,67,3.776605101105,3477.62999999999,196.024405936653,Beer Hawk - Orders,0.003417495536853,0.00322486074465,63.2233948988566,6%,0.000416799494938,0.000970763015346,-0.182340297458512,0.427657837968167,6.64453404743688,130266.09,7342.74000000002,1105.0797463868,
80eeb1792c02a9af375f78f7b69a96ce581ec540,f532574eb6171ef803f3d1646111b7253d4fd6be,124170767729247,Beer Hawk Ltd,Adset,AQ_CA_VAC001_D060_P000_1865_U_CS00_IN000_B000_DM000_MC000_L00_ PV00_MD00,43560,43804,3,Week,201937,09/09/2019,15/09/2019,09/09/2019,15/09/2019,1,928,0.12871012482663,2.96033287101248,2.63,1,97.99,7210,123.38,23,1695.37,23,15.230603448252,1695.37,1122.67426817665,Beer Hawk - Orders,0.003190013869626,0.001077586206897,7.76939655172414,66%,0.000664102084413,0.001077005454385,-1.66951349320741,0.047507829270972,2.81231622746186,20276.8,13427.3,4774.46308095952,0.95
80eeb1792c02a9af375f78f7b69a96ce581ec540,58979c8dd60c0e397115378b74ffabcdf76f161b,124170767729247,Beer Hawk Ltd,Adset,EC_CA_VAC003_D030_P00_1865_U_CS00_IN000_B000_DM000_MC000_L00_ PV00_MD00 - Perfect Draft,43560,43804,3,Week,201937,09/09/2019,15/09/2019,09/09/2019,15/09/2019,1,86,0.108176100628931,2.92075471698113,0.56,6,362.73,795,195.16,27,2116.85,27,-28.465116279057,2116.85,-2231.71782945636,Beer Hawk - Orders,0.033962264150943,0.069767441860465,55.4651162790698,-105%,0.006424092698553,0.027470903405517,1.26914505164048,0.897805332662808,2.62867924528302,2089.8,-2203.2,-838.139534883721,0.9
