id,id_breaker,ad_account_id,ad_account_name,dimension_type,dimension_value,pulse_start_date,pulse_end_date,internal_id,cuts,interval,interval_start_date,interval_end_date,int_pulse_start_date,int_pulse_end_date,is_running_pulse,control_reach,%CtrlReach,xMinReachFor1Conversion,ctrl_amount_spent_usd,ctrl_conv,ctrl_revenue,test_reach,test_amount_spent_usd,test_conv,test_revenue,orders(lt),orders(i),revenue(lt),revenue(i),conversion_type,CR Test,CR Control,Base Conv,%inc,Std Error Test,St. Error Control,z score,P value,Normalised p Value,NormP*Reach,inc*NormP*reach,inc*Test Reach,Stat Sig
80eeb1792c02a9af375f78f7b69a96ce581ec540,18d7131fbc1e67b282dc378491b4b5048b0685e8,124170767729247,Beer Hawk Ltd,Adset,"Advent2019-Top2019Purchasers-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,1128,0.050357142857143,9.26571428571429,1.68,2,60.49,22400,461.53,184,10574.45,184,144.283687943168,10574.45,8291.96002157952,Beer Hawk - Orders,0.008214285714286,0.00177304964539,39.7163120567376,78%,0.000603072905762,0.001252623466949,-4.63318853621222,1.80038166238603E-06,9.26571428571429,207552,162752,17564.9707061363,1
80eeb1792c02a9af375f78f7b69a96ce581ec540,a9a1e12c66a308e8a372f5ca7f5f62aabdcc7670,124170767729247,Beer Hawk Ltd,Adset,EC_CA_VAC003_D030_P00_1865_U_CS00_IN000_B000_DM000_MC000_L00_ PV00_MD00 - Perfect Draft,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,81,0.100871731008717,5.14445828144458,0.4,2,74.64,803,200.08,51,3674.92,51,31.172839506129,3674.92,2246.22924231105,Beer Hawk - Orders,0.063511830635118,0.024691358024691,19.8271604938272,61%,0.008606383422904,0.017242530987622,-2.01444147826534,0.021981601625117,5.04156911581569,4048.38,2474.5,490.819414185427,0.98
7bf4a12d226c85cae73cbe9af7c35fe9dc5e1ffd,c1d84d33b84632b4800375e46508e56c3eeec92c,124170767729247,Beer Hawk Ltd,Campaign,JF-BH-Event-SeptemberIPA10PCOff-FBIG-DTMB-UK,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,9072,0.109862429761674,4.50435962022864,15.96,1,26.99,82576,1362.39,41,1604.72,41,31.897707231013,1604.72,1248.46070116466,Beer Hawk - Orders,0.000496512303817,0.000110229276896,9.10229276895944,78%,7.75229415942238E-05,0.000110223201482,-2.86655403363487,0.002074836570634,4.50435962022864,371952,289376,64243.5383490343,1
7bf4a12d226c85cae73cbe9af7c35fe9dc5e1ffd,43daa81f6fec386db216d8b6043cf144e1b5b2f4,124170767729247,Beer Hawk Ltd,Campaign,BHK_[AQ]_CALA_STA_UK_NFA,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,2335,0.096775530503979,4.74200099469496,8.68,3,236,24128,774.3,49,2288.8,49,18.000428265512,2288.8,840.803677838854,Beer Hawk - Orders,0.002030835543767,0.001284796573876,30.9995717344754,37%,0.000289824621318,0.000741300977936,-0.937301863301123,0.174301652386612,3.93586082559682,94964.45,34885.73,8863.55782021588,0.83
80eeb1792c02a9af375f78f7b69a96ce581ec540,a2eb6447657e9c80697ce63364de84964e7d18ff,124170767729247,Beer Hawk Ltd,Adset,"OctSoberFest-LowAlcoholBeer-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,143,0.016395322173813,0.114767255216693,0.13,0,0,8722,168.079999999999,7,317.52,7,7,317.52,317.52,Beer Hawk - Orders,0.000802568218299,0,0,100%,0.000303220522816,0,-2.64681364851397,0.5,0.057383627608347,500.5,500.5,8722,
80eeb1792c02a9af375f78f7b69a96ce581ec540,aa214d627af235fdc971e01251d74edf9a371a88,124170767729247,Beer Hawk Ltd,Adset,"Event-WebsiteTrafficIPA30d-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,97,0.124040920716113,2.48081841432225,0.45,0,0,782,110.85,20,581.079999999999,20,20,581.079999999999,581.079999999999,Beer Hawk - Orders,0.025575447570333,0,0,100%,0.005645239269428,0,-4.53044527427516,0.5,1.24040920716113,970,970,782,
80eeb1792c02a9af375f78f7b69a96ce581ec540,ae23520b0ad6ec7398ad3f60942717e2e546c2d5,124170767729247,Beer Hawk Ltd,Adset,"OctSoberFest-Student-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1825-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,643,0.04371770465053,0.131153113951591,0.45,1,50.88,14708,78.31,3,109.68,3,-19.87402799373,109.68,-726.594463450768,Beer Hawk - Orders,0.00020397062823,0.001555209953344,22.8740279937792,-662%,0.000117750486457,0.001554000143784,0.867037820221753,0.807039356108327,0.106234022300789,1562.49,-10350.99,-97435.7345775013,0.81
80eeb1792c02a9af375f78f7b69a96ce581ec540,09f9417c56ba7d367d04afd28972455671ecef09,124170767729247,Beer Hawk Ltd,Adset,AQ_CA_VAC001_D30_P000_1865_U_CS00_IN000_B000_DM000_MC000_L00_ PV00_MD00,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,2466,0.122686567164179,29.444776119403,10.11,7,480.48,20100,1162.98,240,17157.22,240,182.94403892928,17157.22,13078.3796816592,Beer Hawk - Orders,0.011940298507463,0.002838605028386,57.0559610705596,76%,0.0007661276857,0.001071368013366,-6.91034723655593,2.41734409363068E-12,29.444776119403,591840,451140,15321.5632603406,1
80eeb1792c02a9af375f78f7b69a96ce581ec540,52b8158290ee58d70036bc145a35d76578684a64,124170767729247,Beer Hawk Ltd,Adset,"OctSoberFest-LookalikeAlcoholFreePurchasers-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,267,0.01832784184514,0.05498352553542,0.15,0,0,14568,147.7,3,121.18,3,3,121.18,121.18,Beer Hawk - Orders,0.000205930807249,0,0,100%,0.000118881964379,0,-1.73222917642858,0.5,0.02749176276771,400.5,400.5,14568,
80eeb1792c02a9af375f78f7b69a96ce581ec540,4b6a753ea78de08f19a0e9de700ca639a3d26e05,124170767729247,Beer Hawk Ltd,Adset,AQ_LA_ALC003_D000_P0003_1865_U_CS00_IN000_B000_DM000_MC000_L01_PV00_MD00,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,960,0.097640358014646,0.390561432058584,1.91,1,96,9832,50.88,4,133.28,4,-6.241666666668,133.28,-207.972333333377,Beer Hawk - Orders,0.000406834825061,0.001041666666667,10.2416666666667,-156%,0.000203376029677,0.001041123990586,0.598445153963238,0.725228527754742,0.285109845402766,2803.2,-4374.16,-15342.0166666667,
80eeb1792c02a9af375f78f7b69a96ce581ec540,f2284d077cbec16fc85690413f650bfe1a45a371,124170767729247,Beer Hawk Ltd,Adset,"Advent2019-BeerGeeks-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,8686,0.218945351885461,9.63359548296027,10.9,1,52.29,39672,458.4,44,2260.64999999999,44,39.432650241732,2260.64999999999,2025.98683565844,Beer Hawk - Orders,0.001109094575519,0.000115127791849,4.56734975823164,90%,0.00016710955106,0.000115121164454,-4.89820200244513,4.83587893943118E-07,9.63359548296027,382184,342512,35553.9113725326,1
7bf4a12d226c85cae73cbe9af7c35fe9dc5e1ffd,468d88ba2d6ecbb1dba01f35e73cd80b59191f47,124170767729247,Beer Hawk Ltd,Campaign,JF-BH-Event-Oktoberfest-FBIG-DTMB-UK,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,87760,0.1289247796776,62.1417438046032,137.07,6,413.09,680707,8417.39,482,25245.1099999999,482,435.461235186942,25245.1099999999,22807.6074336726,Beer Hawk - Orders,0.000708087326853,6.83682771194166E-05,46.5387648131267,90%,3.22410731380847E-05,2.79102781182222E-05,-15.001550998147,3.58617518561411E-51,62.1417438046032,42300320,38216078,614982.388009027,1
7bf4a12d226c85cae73cbe9af7c35fe9dc5e1ffd,80b6c65222421a25c14b65b14c14c2df73281a04,124170767729247,Beer Hawk Ltd,Campaign,BHK_[AQ]_WSCA_DPA_UK_NFA,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,3108,0.11687725631769,31.6737364620939,11.76,7,480.48,26592,1278.59,271,18851.66,271,211.108108108106,18851.66,14685.3810970378,Beer Hawk - Orders,0.010191034897714,0.002252252252252,59.8918918918919,78%,0.000615898767307,0.000850312156332,-7.56121842270576,1.99655524737434E-14,31.6737364620939,842268,656124,20715.0804826967,1
7bf4a12d226c85cae73cbe9af7c35fe9dc5e1ffd,cdd3ddf50b4c64f442bcc309105a0d0e4babaffe,124170767729247,Beer Hawk Ltd,Campaign,BHK_[EC]_RTCA_STA_UK_RHS,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,870,0.06957773512476,3.33973128598848,2.08,1,6.98,12504,153.55,48,2572.76,48,33.6275862068639,2572.76,1802.4105976994,Beer Hawk - Orders,0.00383877159309,0.001149425287356,14.3724137931034,70%,0.000553014439295,0.001148764508177,-2.10938214028162,0.017455804911461,3.27293666026871,40924.8,28670.88,8759.98620689655,0.98
80eeb1792c02a9af375f78f7b69a96ce581ec540,c90dee7756aec5247aa6a62fbb72b3938867a536,124170767729247,Beer Hawk Ltd,Adset,"Oktoberfest-GermanBeerFanInterest-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,30012,0.136199643299615,22.4729411444364,40.61,3,263.33,220353,2916.64,165,8482.82,165,142.97351059563,8482.82,7350.41548576255,Beer Hawk - Orders,0.00074879851874,9.99600159936026E-05,22.0264894042383,87%,5.82720563481097E-05,5.77090576266901E-05,-7.91150703953407,1.27145779521279E-15,22.4729411444364,4951980,4290921,190937.224123078,1
80eeb1792c02a9af375f78f7b69a96ce581ec540,d9494b733d09fff8bfda4a7b7d08d2afcf9692db,124170767729247,Beer Hawk Ltd,Adset,"OctSoberFest-ToughMudder-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,953,0.030797569803516,0.400368407445708,0.66,0,0,30944,173.68,13,1060.37,13,13,1060.37,1060.37,Beer Hawk - Orders,0.000420113753878,0,0,100%,0.000116494112754,0,-3.60630888502456,0.5,0.200184203722854,6194.5,6194.5,30944,
80eeb1792c02a9af375f78f7b69a96ce581ec540,918c1cb218d5ca773b85df49a5d41de2f4293265,124170767729247,Beer Hawk Ltd,Adset,EC_CA_AAL001_D000_P00_1865_U_CS00_IN000_B000_DM000_MC000_L00_ PV00_MD00 - PD,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,52,0.054564533053515,1.20041972717733,0.14,0,0,953,21.51,22,1134.98,22,22,1134.98,1134.98,Beer Hawk - Orders,0.02308499475341,0,0,100%,0.004864596577751,0,-4.74551062651189,0.5,0.600209863588667,572,572,953,
80eeb1792c02a9af375f78f7b69a96ce581ec540,2df6ea56fc3e9255807b811159faba2860d5aef0,124170767729247,Beer Hawk Ltd,Adset,"Oktoberfest-BeerCuriousFestival-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,14252,0.144931662870159,11.1597380410023,20.03,1,30,98336,919.18,77,3474.63,77,70.100196463605,3474.63,3163.27591738098,Beer Hawk - Orders,0.000783029612756,7.01655907942745E-05,6.89980353634578,91%,8.91995625825278E-05,7.01631291460272E-05,-6.28142865524638,1.67737873358299E-10,11.1597380410023,1097404,999068,89524.3236292195,1
80eeb1792c02a9af375f78f7b69a96ce581ec540,e20c50be3ee4cd3c518802a655f9cd499dbe73d3,124170767729247,Beer Hawk Ltd,Adset,"OctSoberFest-RetargetingLowAlcohol-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,5,0.015673981191223,0.015673981191223,0,0,0,319,34.15,1,38.78,1,1,38.78,38.78,Beer Hawk - Orders,0.003134796238245,0,0,100%,0.003129878907785,0,-1.00157109287761,0.5,0.007836990595611,2.5,2.5,319,
80eeb1792c02a9af375f78f7b69a96ce581ec540,3152a8bc1f26a4ccebc0b38314352c50acf72e92,124170767729247,Beer Hawk Ltd,Adset,EC_CA_APD001_D000_P00_1865_U_CS00_IN000_B000_DM000_MC000_L00_ PV00_MD00_Perfect Draft_Kegs,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,333,0.101524390243902,3.04573170731707,1.32,1,24.99,3280,196.96,30,1892.72,30,20.15015015013,1892.72,1271.28640640513,Beer Hawk - Orders,0.009146341463415,0.003003003003003,9.84984984984985,67%,0.001662231630755,0.002998490599247,-1.79189410686942,0.036574965076953,2.92390243902439,9590.4,6441.6,2203.08308308308,0.96
80eeb1792c02a9af375f78f7b69a96ce581ec540,e742023eb30f937888ec144a0da6709dea8aff4f,124170767729247,Beer Hawk Ltd,Adset,"OctSoberFest-NewMothers-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-F-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,2350,0.469906018796241,1,3.47,0,0,5001,54.44,0,0,0,0,0,0,Beer Hawk - Orders,0,0,0,0%,0,0,#DIV/0!,0.5,0.5,2500.5,0,0,
80eeb1792c02a9af375f78f7b69a96ce581ec540,1ead197aac993c1c7a6afdd54e64a0eaa9f6fec4,124170767729247,Beer Hawk Ltd,Adset,"OctSoberFest-SoberAndClean-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,128,0.039360393603936,0.039360393603936,0.15,0,0,3252,54.72,1,50.99,1,1,50.99,50.99,Beer Hawk - Orders,0.000307503075031,0,0,100%,0.000307455792325,0,-1.00015378700591,0.5,0.019680196801968,64,64,3252,
7bf4a12d226c85cae73cbe9af7c35fe9dc5e1ffd,7cc8dbbfa65c938169202722f48069908430aa0e,124170767729247,Beer Hawk Ltd,Campaign,BHK_[EC]_ECCA_STA_UK_NFA,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,2279,0.097260157050188,16.1451860703312,7.57,6,380.69,23432,1052.45,166,9520.45,166,104.30978499333,9520.45,5982.38609963704,Beer Hawk - Orders,0.007084329122567,0.002632733655112,61.6902150065818,63%,0.000547899454306,0.00107339323856,-3.69383529514041,0.000110448454841,16.1451860703312,378314,237722,14724.0173612396,1
7bf4a12d226c85cae73cbe9af7c35fe9dc5e1ffd,a36f7db9bfb6a5c89d39741db3bb953dfcf36f27,124170767729247,Beer Hawk Ltd,Campaign,BHK_[EC]_RTCA_DPA_UK_NFA,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,588,0.096141268803139,18.7475474166122,3.15999999999999,5,172.01,6116,1065.25999999999,195,12501.58,195,142.99319727888,12501.58,9167.38920634718,Beer Hawk - Orders,0.031883584041857,0.008503401360544,52.0068027210884,73%,0.002246537234762,0.003786633654278,-5.31017859897314,5.47589294120898E-08,18.7475474166122,114660,84080,4484.85330542473,1
2cf2b6d83480d0f891f7ab100cbc41f6cce7e8d3,4ae52ac2a852e55032bc7b8bfb5b07a5a8be8516,124170767729247,Beer Hawk Ltd,Summary,,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,137696,0.125349112426035,231.018414201183,236.29,37,2003.31,1098500,19696,1843,107713.96,1843,1547.82439576919,107713.96,90462.4498387991,Beer Hawk - Orders,0.001677742375967,0.000268707878224,295.175604229607,84%,3.90479270477285E-05,4.41693675363431E-05,-23.9002328101682,1.52285635900032E-126,231.018414201183,253773728,213129228,922563.808330861,1
80eeb1792c02a9af375f78f7b69a96ce581ec540,a4fb4ac44241813463f7c2a363f9314daa461762,124170767729247,Beer Hawk Ltd,Adset,EC_CA_ALC001_D000_P0000_1865_U_CS00_IN000_B000_DM000_MC000_L00_ PV00_MD00,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,894,0.092298162296098,9.59900887879414,3.98999999999999,5,355.7,9686,733.91,104,5883.03,104,49.827740492088,5883.03,2818.63550141508,Beer Hawk - Orders,0.010737146396862,0.005592841163311,54.17225950783,48%,0.001047196195756,0.002494190406555,-1.90170097138345,0.028605129406476,9.31103861243031,90186.72,43209.62,4640.68744622268,0.97
80eeb1792c02a9af375f78f7b69a96ce581ec540,62cf6420f0dc21706defb4cb94a97c509591574b,124170767729247,Beer Hawk Ltd,Adset,"OctSoberFest-Lookalike2PCLowAlcoholFree-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,267,0.012404757480022,0.186071362200335,0.15,0,0,21524,241.42,15,756.15,15,15,756.15,756.15,Beer Hawk - Orders,0.000696896487642,0,0,100%,0.000179875189405,0,-3.87433358622689,0.5,0.093035681100167,2002.5,2002.5,21524,
80eeb1792c02a9af375f78f7b69a96ce581ec540,3d1f9ec2c96689e37904c4caa31fee5be308f256,124170767729247,Beer Hawk Ltd,Adset,"OctSoberFest-CharityAndCauses-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,608,0.030266825965751,0.060533651931501,0.43,0,0,20088,153,2,111.48,2,2,111.48,111.48,Beer Hawk - Orders,9.95619275189168E-05,0,0,100%,7.03974093840401E-05,0,-1.41428396854457,0.5,0.030266825965751,608,608,20088,
80eeb1792c02a9af375f78f7b69a96ce581ec540,57de463c47e27ade1096e6e98540e0cf7025d56d,124170767729247,Beer Hawk Ltd,Adset,"Advent2019-GiftingFriends-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,6212,0.131562784590296,5.13094859902154,5.9,1,37.29,47217,456.58,39,2884.11,39,31.399066323222,2884.11,2322.00926085814,Beer Hawk - Orders,0.000825973695915,0.000160978750805,7.60093367675467,81%,0.000132207009416,0.000160965793204,-3.19249426306119,0.000705248732911,5.13094859902154,242268,195051,38014.6080662737,1
80eeb1792c02a9af375f78f7b69a96ce581ec540,11f0dbfc35091fa24c8f37fba911cd5feb634b2d,124170767729247,Beer Hawk Ltd,Adset,"OktoberfestPD-GiftersFriendsOfPeopleWithBirthdays-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,2459,0.122162054746883,0.48864821898753,2.61,0,0,20129,127.09,4,276.18,4,4,276.18,276.18,Beer Hawk - Orders,0.000198718267177,0,0,100%,9.93492608604305E-05,0,-2.00019874788879,0.5,0.244324109493765,4918,4918,20129,
80eeb1792c02a9af375f78f7b69a96ce581ec540,0a9797b236cb08b200e0c3bcbcc713c025696215,124170767729247,Beer Hawk Ltd,Adset,"OctSoberFest-MacMillanCancerSupport-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,842,0.024073650503202,0.264810155535224,0.71,0,0,34976,283.78,11,505.02,11,11,505.02,505.02,Beer Hawk - Orders,0.00031450137237,0,0,100%,9.48108190707476E-05,0,-3.3171464549309,0.5,0.132405077767612,4631,4631,34976,
80eeb1792c02a9af375f78f7b69a96ce581ec540,7e30fb4bd7fe1051ca3adfc750c0227f27ae5f68,124170767729247,Beer Hawk Ltd,Adset,"OktoberfestPD-OktoberfestBuyersLookalikes0to2PC-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,991,0.023232370592648,0.650506376594149,1.35,0,0,42656,514.73,28,2323.11,28,28,2323.11,2323.11,Beer Hawk - Orders,0.000656414103526,0,0,100%,0.00012400988439,0,-5.2932401860721,0.5,0.325253188297074,13874,13874,42656,
80eeb1792c02a9af375f78f7b69a96ce581ec540,515d617f82c48c2b0c9b6422e43d80b6ef542d71,124170767729247,Beer Hawk Ltd,Adset,"OktoberfestPD-OktoberfestBuyersLookalikes2to4PC-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,793,0.03125,0.3125,1.04,0,0,25376,197.89,10,339.43,10,10,339.43,339.43,Beer Hawk - Orders,0.000394073139975,0,0,100%,0.000124592312202,0,-3.16290092872799,0.5,0.15625,3965,3965,25376,
3dd9a182cd8f41d580ff418ee311b1ba2d29e56e,30f4901e40630f35f432547b7a025f69b69b5ea4,124170767729247,Beer Hawk Ltd,Publisher Platforms,facebook,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,870,0.06957773512476,3.33973128598848,2.08,1,6.98,12504,153.549999999999,48,2572.76,48,33.6275862068639,2572.76,1802.4105976994,Beer Hawk - Orders,0.00383877159309,0.001149425287356,14.3724137931034,70%,0.000553014439295,0.001148764508177,-2.10938214028162,0.017455804911461,3.27293666026871,40924.8,28670.88,8759.98620689655,0.98
80eeb1792c02a9af375f78f7b69a96ce581ec540,0a2fcf8a43237b5c7dd433ae5fca1052da60d8da,124170767729247,Beer Hawk Ltd,Adset,"Event-IndiaPaleAle-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,8978,0.109573325522359,2.30103983596954,15.51,1,26.99,81936,1251.54,21,1023.64,21,11.873691245283,1023.64,578.780252681975,Beer Hawk - Orders,0.000256297598125,0.000111383381599,9.12630875473379,57%,5.59215534777302E-05,0.000111377178298,-1.16277573497371,0.122460252282788,2.02491505565319,165913.44,93809.76,46327.7507558158,0.88
c99c0286226f82b24091d275dbb8ef2fe3c7e3fc,564373db7ac698e25e5428f9bea8e09911287d93,124170767729247,Beer Hawk Ltd,Custom Audience,Unknown,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,137696,0.125349112426035,231.018414201183,236.289999999999,37,2003.31,1098500,19696,1843,107713.96,1843,1547.82439576919,107713.96,90462.4498387991,Beer Hawk - Orders,0.001677742375967,0.000268707878224,295.175604229607,84%,3.90479270477285E-05,4.41693675363431E-05,-23.9002328101682,1.52285635900032E-126,231.018414201183,253773728,213129228,922563.808330861,1
80eeb1792c02a9af375f78f7b69a96ce581ec540,807ad6a113e801bb74ac84de0a986dd34e0c5b50,124170767729247,Beer Hawk Ltd,Adset,"Oktoberfest-OktoberfestWebsiteVisitorsLookalikes0to2PC-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,3003,0.092411373707533,1.84822747415066,5.31,0,0,32496,330.289999999999,20,1100.55,20,20,1100.55,1100.55,Beer Hawk - Orders,0.000615460364353,0,0,100%,0.000137578764524,0,-4.47351280179031,0.5,0.924113737075332,30030,30030,32496,
80eeb1792c02a9af375f78f7b69a96ce581ec540,920ac3eafb6a2e083d6c75b06ede13d757d9ea72,124170767729247,Beer Hawk Ltd,Adset,EC_CA_AAL001_D000_P00_1865_U_CS00_IN000_B000_DM000_MC000_L00_ PV00_MD00,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,818,0.070810249307479,1.84106648199446,1.94,1,6.98,11552,132.04,26,1437.78,26,11.87775061122,1437.78,656.830472069226,Beer Hawk - Orders,0.002250692520776,0.001222493887531,14.1222493887531,46%,0.000440900114154,0.001221746413363,-0.791611540996839,0.214293607727389,1.45444252077562,16801.72,7675.64,5277.37596388941,0.79
80eeb1792c02a9af375f78f7b69a96ce581ec540,23fc0e5d9b27ec49b9d41143df30b35b7d8a395f,124170767729247,Beer Hawk Ltd,Adset,"Advent2019-PreviousAdventPurchasers-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,296,0.081452944413869,7.24931205283434,1.11,2,74.98,3634,457.999999999999,89,5555.87,89,64.445945945889,5555.87,4023.07076070097,Beer Hawk - Orders,0.024490919097413,0.006756756756757,24.5540540540541,72%,0.002564045564835,0.004761580121451,-3.27921735246089,0.000520477139927,7.24931205283434,26344,19076,2631.42210750076,1
7bf4a12d226c85cae73cbe9af7c35fe9dc5e1ffd,68a62c4c7b45a21ba3e8d2f6c1d08d7506881a45,124170767729247,Beer Hawk Ltd,Campaign,JF-BH-OktoberfestPD-FBIG-DTMB-UK,43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,10844,0.05923320205601,6.57488542821716,12.53,1,11.14,183073,1761.45,111,7369.84,111,94.117576540005,7369.84,6248.93225484315,Beer Hawk - Orders,0.000606315513484,9.22168941350055E-05,16.8824234599779,85%,5.7531472709852E-05,9.2212642059193E-05,-4.73004822818995,1.12233253150743E-06,6.57488542821716,1203684,1020611,155228.712521725,1
80eeb1792c02a9af375f78f7b69a96ce581ec540,f8ac64eae66270ca72ec9448c21c88a290d1a1d7,124170767729247,Beer Hawk Ltd,Adset,"OctSoberFest-LookalikeLowAlcoholPurchaser-facebook,instagram,audience_network,messenger-desktopfeed,mobilefeed,rightcolumn,instagramstream,mobileexternal-All-1865-GB",43560,43804,3,Week,201939,23/09/2019,29/09/2019,23/09/2019,29/09/2019,1,173,0.010424198602073,0.114666184622801,0.16,0,0,16596,150.98,11,659.68,11,11,659.68,659.68,Beer Hawk - Orders,0.000662810315739,0,0,100%,0.000199778588913,0,-3.31772448361387,0.5,0.0573330923114,951.5,951.5,16596,
